name,prediction,ground_truth,correct
X3D_Videos/Abuse/Abuse028_x264.npy,0.9819201827049255,1.0,1
X3D_Videos/Abuse/Abuse030_x264.npy,0.9863998889923096,1.0,1
X3D_Videos/Arrest/Arrest001_x264.npy,0.992398202419281,1.0,1
X3D_Videos/Arrest/Arrest007_x264.npy,0.985665500164032,1.0,1
X3D_Videos/Arrest/Arrest024_x264.npy,0.9880901575088501,1.0,1
X3D_Videos/Arrest/Arrest030_x264.npy,0.9946880340576172,1.0,1
X3D_Videos/Arrest/Arrest039_x264.npy,0.9927761554718018,1.0,1
X3D_Videos/Arson/Arson007_x264.npy,0.9946008920669556,1.0,1
X3D_Videos/Arson/Arson009_x264.npy,0.9954215884208679,1.0,1
X3D_Videos/Arson/Arson010_x264.npy,0.9935144186019897,1.0,1
X3D_Videos/Arson/Arson011_x264.npy,0.9797080159187317,1.0,1
X3D_Videos/Arson/Arson016_x264.npy,0.8096206784248352,1.0,1
X3D_Videos/Arson/Arson018_x264.npy,0.9872517585754395,1.0,1
X3D_Videos/Arson/Arson022_x264.npy,0.9880853891372681,1.0,1
X3D_Videos/Arson/Arson035_x264.npy,0.9883644580841064,1.0,1
X3D_Videos/Arson/Arson041_x264.npy,0.9954912066459656,1.0,1
X3D_Videos/Assault/Assault006_x264.npy,0.9895821809768677,1.0,1
X3D_Videos/Assault/Assault010_x264.npy,0.9857237935066223,1.0,1
X3D_Videos/Assault/Assault011_x264.npy,0.5214299559593201,1.0,1
X3D_Videos/Burglary/Burglary005_x264.npy,0.9945390820503235,1.0,1
X3D_Videos/Burglary/Burglary017_x264.npy,0.9929606318473816,1.0,1
X3D_Videos/Burglary/Burglary018_x264.npy,0.9919082522392273,1.0,1
X3D_Videos/Burglary/Burglary021_x264.npy,0.995468258857727,1.0,1
X3D_Videos/Burglary/Burglary024_x264.npy,0.8193004727363586,1.0,1
X3D_Videos/Burglary/Burglary032_x264.npy,0.9937288761138916,1.0,1
X3D_Videos/Burglary/Burglary033_x264.npy,0.9685123562812805,1.0,1
X3D_Videos/Burglary/Burglary035_x264.npy,0.995128870010376,1.0,1
X3D_Videos/Burglary/Burglary037_x264.npy,0.9930712580680847,1.0,1
X3D_Videos/Burglary/Burglary061_x264.npy,0.9876393675804138,1.0,1
X3D_Videos/Burglary/Burglary076_x264.npy,0.9585808515548706,1.0,1
X3D_Videos/Burglary/Burglary079_x264.npy,0.9949585795402527,1.0,1
X3D_Videos/Burglary/Burglary092_x264.npy,0.9283422231674194,1.0,1
X3D_Videos/Explosion/Explosion002_x264.npy,0.9470630288124084,1.0,1
X3D_Videos/Explosion/Explosion004_x264.npy,0.9942588806152344,1.0,1
X3D_Videos/Explosion/Explosion007_x264.npy,0.9940198659896851,1.0,1
X3D_Videos/Explosion/Explosion008_x264.npy,0.9470124840736389,1.0,1
X3D_Videos/Explosion/Explosion010_x264.npy,0.744603157043457,1.0,1
X3D_Videos/Explosion/Explosion011_x264.npy,0.1147632747888565,1.0,0
X3D_Videos/Explosion/Explosion013_x264.npy,0.9881436228752136,1.0,1
X3D_Videos/Explosion/Explosion016_x264.npy,0.15670311450958252,1.0,0
X3D_Videos/Explosion/Explosion017_x264.npy,0.9844451546669006,1.0,1
X3D_Videos/Explosion/Explosion020_x264.npy,0.9928644895553589,1.0,1
X3D_Videos/Explosion/Explosion021_x264.npy,0.9777912497520447,1.0,1
X3D_Videos/Explosion/Explosion022_x264.npy,0.959823489189148,1.0,1
X3D_Videos/Explosion/Explosion025_x264.npy,0.49753397703170776,1.0,0
X3D_Videos/Explosion/Explosion027_x264.npy,0.9751608967781067,1.0,1
X3D_Videos/Explosion/Explosion028_x264.npy,0.9344453811645508,1.0,1
X3D_Videos/Explosion/Explosion029_x264.npy,0.9865836501121521,1.0,1
X3D_Videos/Explosion/Explosion033_x264.npy,0.9817296862602234,1.0,1
X3D_Videos/Explosion/Explosion035_x264.npy,0.994723916053772,1.0,1
X3D_Videos/Explosion/Explosion036_x264.npy,0.9921215772628784,1.0,1
X3D_Videos/Explosion/Explosion039_x264.npy,0.9911243319511414,1.0,1
X3D_Videos/Explosion/Explosion043_x264.npy,0.05266806110739708,1.0,0
X3D_Videos/Fighting/Fighting003_x264.npy,0.9613967537879944,1.0,1
X3D_Videos/Fighting/Fighting018_x264.npy,0.9774386286735535,1.0,1
X3D_Videos/Fighting/Fighting033_x264.npy,0.9950110912322998,1.0,1
X3D_Videos/Fighting/Fighting042_x264.npy,0.9947262406349182,1.0,1
X3D_Videos/Fighting/Fighting047_x264.npy,0.8078924417495728,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents001_x264.npy,0.9915008544921875,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents002_x264.npy,0.07295317947864532,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents004_x264.npy,0.11327450722455978,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents009_x264.npy,0.9879615902900696,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents010_x264.npy,0.07619307190179825,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents011_x264.npy,0.2870151400566101,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents012_x264.npy,0.9765834808349609,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents016_x264.npy,0.029370205476880074,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents017_x264.npy,0.9852108359336853,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents019_x264.npy,0.8408029079437256,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents020_x264.npy,0.7010207176208496,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents021_x264.npy,0.739554226398468,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents022_x264.npy,0.9564346671104431,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents121_x264.npy,0.9833586812019348,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents122_x264.npy,0.10485521703958511,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents123_x264.npy,0.9309992790222168,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents124_x264.npy,0.9841213226318359,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents125_x264.npy,0.4239670932292938,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents127_x264.npy,0.18232230842113495,1.0,0
X3D_Videos/RoadAccidents/RoadAccidents128_x264.npy,0.993175208568573,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents131_x264.npy,0.7344309091567993,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents132_x264.npy,0.8137232065200806,1.0,1
X3D_Videos/RoadAccidents/RoadAccidents133_x264.npy,0.744638979434967,1.0,1
X3D_Videos/Robbery/Robbery048_x264.npy,0.9176648259162903,1.0,1
X3D_Videos/Robbery/Robbery050_x264.npy,0.4217788577079773,1.0,0
X3D_Videos/Robbery/Robbery102_x264.npy,0.992343008518219,1.0,1
X3D_Videos/Robbery/Robbery106_x264.npy,0.9665340781211853,1.0,1
X3D_Videos/Robbery/Robbery137_x264.npy,0.0981576144695282,1.0,0
X3D_Videos/Shooting/Shooting002_x264.npy,0.9948456287384033,1.0,1
X3D_Videos/Shooting/Shooting004_x264.npy,0.9948031306266785,1.0,1
X3D_Videos/Shooting/Shooting007_x264.npy,0.9908362627029419,1.0,1
X3D_Videos/Shooting/Shooting008_x264.npy,0.9598149657249451,1.0,1
X3D_Videos/Shooting/Shooting010_x264.npy,0.9885369539260864,1.0,1
X3D_Videos/Shooting/Shooting011_x264.npy,0.9920920133590698,1.0,1
X3D_Videos/Shooting/Shooting013_x264.npy,0.9938097596168518,1.0,1
X3D_Videos/Shooting/Shooting015_x264.npy,0.49254414439201355,1.0,0
X3D_Videos/Shooting/Shooting018_x264.npy,0.29739630222320557,1.0,0
X3D_Videos/Shooting/Shooting019_x264.npy,0.9959558844566345,1.0,1
X3D_Videos/Shooting/Shooting021_x264.npy,0.984606921672821,1.0,1
X3D_Videos/Shooting/Shooting022_x264.npy,0.8365804553031921,1.0,1
X3D_Videos/Shooting/Shooting024_x264.npy,0.5270178914070129,1.0,1
X3D_Videos/Shooting/Shooting026_x264.npy,0.9820778965950012,1.0,1
X3D_Videos/Shooting/Shooting028_x264.npy,0.9958535432815552,1.0,1
X3D_Videos/Shooting/Shooting032_x264.npy,0.8721901774406433,1.0,1
X3D_Videos/Shooting/Shooting033_x264.npy,0.9727652668952942,1.0,1
X3D_Videos/Shooting/Shooting034_x264.npy,0.9290057420730591,1.0,1
X3D_Videos/Shooting/Shooting037_x264.npy,0.9019547700881958,1.0,1
X3D_Videos/Shooting/Shooting043_x264.npy,0.9940842986106873,1.0,1
X3D_Videos/Shooting/Shooting046_x264.npy,0.9916635751724243,1.0,1
X3D_Videos/Shooting/Shooting047_x264.npy,0.9875889420509338,1.0,1
X3D_Videos/Shooting/Shooting048_x264.npy,0.21567441523075104,1.0,0
X3D_Videos/Shoplifting/Shoplifting001_x264.npy,0.9263462424278259,1.0,1
X3D_Videos/Shoplifting/Shoplifting004_x264.npy,0.2593332827091217,1.0,0
X3D_Videos/Shoplifting/Shoplifting005_x264.npy,0.07455196231603622,1.0,0
X3D_Videos/Shoplifting/Shoplifting007_x264.npy,0.5612103939056396,1.0,1
X3D_Videos/Shoplifting/Shoplifting010_x264.npy,0.9786670207977295,1.0,1
X3D_Videos/Shoplifting/Shoplifting015_x264.npy,0.0883970707654953,1.0,0
X3D_Videos/Shoplifting/Shoplifting016_x264.npy,0.9914006590843201,1.0,1
X3D_Videos/Shoplifting/Shoplifting017_x264.npy,0.9914669990539551,1.0,1
X3D_Videos/Shoplifting/Shoplifting020_x264.npy,0.2314707487821579,1.0,0
X3D_Videos/Shoplifting/Shoplifting021_x264.npy,0.9880459308624268,1.0,1
X3D_Videos/Shoplifting/Shoplifting022_x264.npy,0.7813246846199036,1.0,1
X3D_Videos/Shoplifting/Shoplifting027_x264.npy,0.11778919398784637,1.0,0
X3D_Videos/Shoplifting/Shoplifting028_x264.npy,0.021833261474967003,1.0,0
X3D_Videos/Shoplifting/Shoplifting029_x264.npy,0.0336405448615551,1.0,0
X3D_Videos/Shoplifting/Shoplifting031_x264.npy,0.04421984404325485,1.0,0
X3D_Videos/Shoplifting/Shoplifting033_x264.npy,0.01690804772078991,1.0,0
X3D_Videos/Shoplifting/Shoplifting034_x264.npy,0.26036345958709717,1.0,0
X3D_Videos/Shoplifting/Shoplifting037_x264.npy,0.9788486957550049,1.0,1
X3D_Videos/Shoplifting/Shoplifting039_x264.npy,0.015351971611380577,1.0,0
X3D_Videos/Shoplifting/Shoplifting044_x264.npy,0.9806791543960571,1.0,1
X3D_Videos/Shoplifting/Shoplifting049_x264.npy,0.9912740588188171,1.0,1
X3D_Videos/Stealing/Stealing019_x264.npy,0.26601529121398926,1.0,0
X3D_Videos/Stealing/Stealing036_x264.npy,0.982962965965271,1.0,1
X3D_Videos/Stealing/Stealing058_x264.npy,0.9936350584030151,1.0,1
X3D_Videos/Stealing/Stealing062_x264.npy,0.9685275554656982,1.0,1
X3D_Videos/Stealing/Stealing079_x264.npy,0.9630352258682251,1.0,1
X3D_Videos/Vandalism/Vandalism007_x264.npy,0.9934458136558533,1.0,1
X3D_Videos/Vandalism/Vandalism015_x264.npy,0.9902207851409912,1.0,1
X3D_Videos/Vandalism/Vandalism017_x264.npy,0.9360945224761963,1.0,1
X3D_Videos/Vandalism/Vandalism028_x264.npy,0.9957160353660583,1.0,1
X3D_Videos/Vandalism/Vandalism036_x264.npy,0.9884096384048462,1.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_003_x264.npy,0.04705306887626648,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_006_x264.npy,0.06425941735506058,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_010_x264.npy,0.9867554903030396,0.0,0
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_014_x264.npy,0.7967358827590942,0.0,0
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_015_x264.npy,0.027505191043019295,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_018_x264.npy,0.014218208380043507,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_019_x264.npy,0.04655766487121582,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_024_x264.npy,0.03611241653561592,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_025_x264.npy,0.015454147011041641,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_027_x264.npy,0.029408467933535576,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_033_x264.npy,0.05036645010113716,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_034_x264.npy,0.021978164091706276,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_041_x264.npy,0.04203279688954353,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_042_x264.npy,0.02361687831580639,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_048_x264.npy,0.06370249390602112,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_050_x264.npy,0.030001934617757797,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_051_x264.npy,0.10950860381126404,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_056_x264.npy,0.24684864282608032,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_059_x264.npy,0.2633739411830902,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_063_x264.npy,0.2483505755662918,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_067_x264.npy,0.037867505103349686,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_070_x264.npy,0.011770020239055157,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_100_x264.npy,0.013014039024710655,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_129_x264.npy,0.24133773148059845,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_150_x264.npy,0.04128044843673706,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_168_x264.npy,0.21707148849964142,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_175_x264.npy,0.9563905000686646,0.0,0
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_182_x264.npy,0.24285414814949036,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_189_x264.npy,0.058737948536872864,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_196_x264.npy,0.19136027991771698,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_203_x264.npy,0.033416759222745895,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_210_x264.npy,0.05861525237560272,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_217_x264.npy,0.11016599088907242,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_224_x264.npy,0.03140885755419731,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_246_x264.npy,0.03370334953069687,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_247_x264.npy,0.01914912462234497,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_248_x264.npy,0.05878696218132973,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_251_x264.npy,0.032626934349536896,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_289_x264.npy,0.05085105448961258,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_310_x264.npy,0.4324127733707428,0.0,1
X3D_Videos/Testing_Normal_Videos_Anomaly/Normal_Videos_312_x264.npy,0.032827477902173996,0.0,1
